stud_number;first_name;last_name;gender;email;stud_role;asso_name;asso_desc
2770248;Graziella;VIOLLEAU;W;graziella.violleau@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
2770248;Graziella;VIOLLEAU;W;graziella.violleau@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
243144;Baptiste;CLENET;M;baptiste.clenet@centralesupelec.fr;member;Sono;
243144;Baptiste;CLENET;M;baptiste.clenet@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
243144;Baptiste;CLENET;M;baptiste.clenet@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
6107913;Marie-Françoise;GAUTIER;W;marie-francoise.gautier@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
6107913;Marie-Françoise;GAUTIER;W;marie-francoise.gautier@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
8793782;Manon;LUSSEAU;fille;manon.lusseau@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
8793782;Manon;LUSSEAU;fille;manon.lusseau@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
7043760;Jean-Henri;GRASSET;garçon;jean-henri.grasset@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
5806187;Philip;POITOU;garçon;philip.poitou@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
1074376;Josie;GRELET;F;josie.grelet@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1074376;Josie;GRELET;F;josie.grelet@centralesupelec.fr;member;Impact;
6811689;Jean-Alain;CHOLEAU;H;jean-alain.choleau@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
5222144;Laurent;CUSSONNEAU;M;laurent.cussonneau@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
9816486;Irénée;PAPIN;M;irenee.papin@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
9816486;Irénée;PAPIN;M;irenee.papin@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
8386950;Martina;LEGEAI;F;martina.legeai@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
8386950;Martina;LEGEAI;F;martina.legeai@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
8386950;Martina;LEGEAI;F;martina.legeai@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
2755407;Taoufik;LEBLOND;M;taoufik.leblond@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
2755407;Taoufik;LEBLOND;M;taoufik.leblond@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
2755407;Taoufik;LEBLOND;M;taoufik.leblond@centralesupelec.fr;member;Sono;
9280128;Cathy;POISSON;garçon;cathy.poisson@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
9280128;Cathy;POISSON;garçon;cathy.poisson@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
3564997;Herve;BOUCHARD;H;herve.bouchard@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
1804452;Etienne;BAHUAUD;M;etienne.bahuaud@centralesupelec.fr;member;Impact;
1804452;Etienne;BAHUAUD;M;etienne.bahuaud@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
5736205;Jean-Yves;CONGNARD;H;jean-yves.congnard@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
7322563;Yvonnick;VIGNERON;M;yvonnick.vigneron@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
7322563;Yvonnick;VIGNERON;M;yvonnick.vigneron@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
2053184;Jocelyn;BIOTEAU;garçon;jocelyn.bioteau@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
2053184;Jocelyn;BIOTEAU;garçon;jocelyn.bioteau@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
6092537;Mostafa;PAILLAT;H;mostafa.paillat@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
6092537;Mostafa;PAILLAT;H;mostafa.paillat@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
6092537;Mostafa;PAILLAT;H;mostafa.paillat@centralesupelec.fr;member;Sono;
9565886;Marie-Jane;GAUTIER;F;marie-jane.gautier@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
1407205;Francine;ROINE;M;francine.roine@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
8624912;Ange;BOURREAU;garçon;ange.bourreau@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
1322844;Jean-Albert;GUICHARD;H;jean-albert.guichard@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
1322844;Jean-Albert;GUICHARD;H;jean-albert.guichard@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
1322844;Jean-Albert;GUICHARD;H;jean-albert.guichard@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
9065722;Clément;DIDIER;H;clement.didier@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
9065722;Clément;DIDIER;H;clement.didier@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
9065722;Clément;DIDIER;H;clement.didier@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
715601;Rénald;BELLION;H;renald.bellion@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
715601;Rénald;BELLION;H;renald.bellion@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
8250155;Charlène;CONSTANTIN;fille;charlene.constantin@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
1590418;Mariana;AUVINET;F;mariana.auvinet@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
730483;Bruna;HEMERY;fille;bruna.hemery@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
730483;Bruna;HEMERY;fille;bruna.hemery@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
3484804;Marielle;GRIVAULT;W;marielle.grivault@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
3484804;Marielle;GRIVAULT;W;marielle.grivault@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
7099660;Amédée;ANTIER;garçon;amedee.antier@centralesupelec.fr;member;Impact;
7099660;Amédée;ANTIER;garçon;amedee.antier@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7099660;Amédée;ANTIER;garçon;amedee.antier@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
1642443;Marie Jose;LEGRAND;F;marie jose.legrand@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1642443;Marie Jose;LEGRAND;F;marie jose.legrand@centralesupelec.fr;member;Sono;
7456381;Germinal;DESGRE;M;germinal.desgre@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
4184809;Victoire;HARDOU;fille;victoire.hardou@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
